time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
0.0,0.75,1146.000012,6,0,0,12,0,0,0,0
3600.0,0.75,1632.0,8,0,0,12,0,0,0,0
7200.0,0.75,2388.0,12,0,0,12,0,0,0,0
10800.0,0.75,2338.0,10,0,1,12,0,0,0,0
14400.0,0.75,3366.0,8,0,5,12,2,0,0,0
18000.0,0.75,2964.0,8,0,3,12,2,0,0,0
21600.0,0.75,1596.0,6,0,1,12,0,0,0,0
25200.0,0.75,2466.0,7,0,4,12,0,0,0,0
28800.0,0.75,2748.0,9,0,3,12,0,0,0,0
32400.0,0.75,2726.0,10,0,2,12,0,0,0,0
36000.0,0.75,3694.0,10,0,6,12,0,0,0,0
39600.0,0.75,5544.00024,12,0,12,12,0,0,0,0
43200.0,0.75,4218.00016,10,0,8,12,0,0,0,0
46800.0,0.75,4532.0,12,0,7,12,0,0,0,0
50400.0,0.75,2392.00016,8,0,2,12,0,0,0,0
54000.0,0.75,2518.0,9,0,2,12,0,0,0,0
57600.0,0.75,2964.0,12,0,3,12,0,0,0,0
61200.0,0.75,8178.00015,12,3,12,12,0,6,0,0
64800.0,0.75,4401.0,12,1,6,12,0,3,0,0
68400.0,0.75,2409.99997,12,1,0,12,0,2,0,0
72000.0,0.75,3962.0,12,1,8,12,0,1,0,0
75600.0,0.75,1936.0,11,1,2,12,0,0,0,0
79200.0,0.75,1325.0,9,0,2,7,0,0,0,0
82800.0,0.75,1972.0,12,0,2,12,0,0,0,0
86400.0,0.75,1970.000012,8,0,2,12,0,0,0,0
90000.0,0.75,3989.0001,12,0,2,12,5,0,0,0
93600.0,0.75,4212.00004,12,0,2,12,6,0,0,0
97200.0,0.75,4494.0,12,0,2,12,2,3,0,0
100800.0,0.75,4031.0,12,0,4,12,1,1,0,0
104400.0,0.75,3014.0,11,0,3,12,0,0,0,0
108000.0,0.75,5688.0,12,0,9,12,0,3,0,0
111600.0,0.75,2845.0,7,0,4,12,0,1,0,0
115200.0,0.75,2754.0,5,0,5,12,0,1,0,0
118800.0,0.75,5262.0,12,0,10,12,0,1,0,0
122400.0,0.75,3242.0,10,0,4,12,0,0,0,0
126000.0,0.75,4842.00024,12,0,9,12,0,0,0,0
129600.0,0.75,3043.0000600000003,10,0,3,12,0,0,0,0
133200.0,0.75,2453.0,9,0,1,12,0,0,0,0
136800.0,0.75,2800.00022,11,0,1,12,0,0,0,0
140400.0,0.75,2485.0,10,0,1,12,0,0,0,0
144000.0,0.75,1564.0,8,0,0,12,0,0,0,0
147600.0,0.75,3019.0001,12,0,5,12,0,0,0,0
151200.0,0.75,1906.0,12,0,2,12,0,0,0,0
154800.0,0.75,3752.0002,12,0,10,12,0,0,0,0
158400.0,0.75,2184.0,12,0,4,12,0,0,0,0
162000.0,0.75,2392.0,12,0,5,12,0,0,0,0
165600.0,0.75,1376.0,12,0,1,12,0,0,0,0
169200.0,0.75,1498.0,10,0,1,12,0,0,0,0
172800.0,0.75,2218.000012,11,0,1,12,0,0,0,0
176400.0,0.75,3474.0,12,0,3,12,0,1,0,0
180000.0,0.75,3011.00008,9,0,4,12,1,0,0,0
183600.0,0.75,3233.0,11,0,3,12,1,0,0,0
187200.0,0.75,5759.0,12,0,4,12,5,3,0,0
190800.0,0.75,6654.0,12,0,7,12,4,4,0,0
194400.0,0.75,4928.0,12,0,4,12,4,1,0,0
198000.0,0.75,5872.0,12,0,12,12,1,1,0,0
201600.0,0.75,4352.0,7,0,9,12,1,1,0,0
205200.0,0.75,3365.0,7,0,6,12,0,1,0,0
208800.0,0.75,3980.0,6,0,11,12,0,0,0,0
212400.0,0.75,2892.00012,6,0,6,12,0,0,0,0
216000.0,0.75,3254.0000600000003,11,0,3,12,0,0,0,0
219600.0,0.75,2659.0,11,0,0,12,0,0,0,0
223200.0,0.75,2572.00022,11,0,0,12,0,0,0,0
226800.0,0.75,3351.0,12,0,3,12,0,0,0,0
230400.0,0.75,3452.0,12,0,5,12,0,0,0,0
234000.0,0.75,3019.0001,12,0,5,12,0,0,0,0
237600.0,0.75,4003.0,12,0,9,12,0,1,0,0
241200.0,0.75,5014.00024,12,0,12,12,0,2,0,0
244800.0,0.75,3329.0,12,0,7,12,0,1,0,0
248400.0,0.75,1995.0,12,0,2,12,0,1,0,0
252000.0,0.75,2800.0,12,0,5,12,0,1,0,0
