time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
0.0,1.0,1146.000012,6,0,0,12,0,0,0,0
3600.0,1.0,1632.0,8,0,0,12,0,0,0,0
7200.0,1.0,2388.0,12,0,0,12,0,0,0,0
10800.0,1.0,2300.0,11,0,0,12,0,0,0,0
14400.0,1.0,3192.0,12,0,3,12,0,0,0,0
18000.0,1.0,2788.0,11,0,2,12,0,0,0,0
21600.0,1.0,1560.0,7,0,0,12,0,0,0,0
25200.0,1.0,2362.0,11,0,0,12,0,0,0,0
28800.0,1.0,2700.0,12,0,0,12,0,0,0,0
32400.0,1.0,2700.0,12,0,0,12,0,0,0,0
36000.0,1.0,3664.0,12,0,4,12,0,0,0,0
39600.0,1.0,5544.00024,12,0,12,12,0,0,0,0
43200.0,1.0,4170.000120000001,12,0,6,12,0,0,0,0
46800.0,1.0,4532.0,12,0,7,12,0,0,0,0
50400.0,1.0,2360.0002,10,0,0,12,0,0,0,0
54000.0,1.0,2452.0,11,0,0,12,0,0,0,0
57600.0,1.0,2964.0,12,0,3,12,0,0,0,0
61200.0,1.0,8025.00024,12,0,12,12,9,0,0,0
64800.0,1.0,4104.00006,12,0,8,12,2,0,0,0
68400.0,1.0,2602.0000600000003,10,0,3,12,2,0,0,0
72000.0,1.0,3851.0,12,0,9,12,1,0,0,0
75600.0,1.0,1797.0,11,0,3,12,0,0,0,0
79200.0,1.0,1020.0,4,0,2,12,0,0,0,0
82800.0,1.0,1972.0,12,0,2,12,0,0,0,0
86400.0,1.0,1888.000012,9,0,1,12,0,0,0,0
90000.0,1.0,3970.00012,12,0,1,12,6,0,0,0
93600.0,1.0,4196.0000199999995,12,0,1,12,7,0,0,0
97200.0,1.0,4113.0,12,0,0,12,7,0,0,0
100800.0,1.0,3926.0,12,0,4,12,2,0,0,0
104400.0,1.0,2984.0,12,0,2,12,0,0,0,0
108000.0,1.0,5256.0,12,0,12,12,0,0,0,0
111600.0,1.0,2608.0,10,0,2,12,0,0,0,0
115200.0,1.0,2512.0,10,0,1,12,0,0,0,0
118800.0,1.0,5098.0,12,0,11,12,0,0,0,0
122400.0,1.0,3272.0,8,0,6,12,0,0,0,0
126000.0,1.0,4842.00024,12,0,9,12,0,0,0,0
129600.0,1.0,3019.00004,11,0,2,12,0,0,0,0
133200.0,1.0,2453.0,9,0,1,12,0,0,0,0
136800.0,1.0,2784.0002400000003,12,0,0,12,0,0,0,0
140400.0,1.0,2452.0,11,0,0,12,0,0,0,0
144000.0,1.0,1564.0,8,0,0,12,0,0,0,0
147600.0,1.0,3019.0001,12,0,5,12,0,0,0,0
151200.0,1.0,2052.0,11,0,3,12,0,0,0,0
154800.0,1.0,3752.0002,12,0,10,12,0,0,0,0
