time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
219600.0,0.0,7007.00006,3,2,0,7,2,2,5,2
223200.0,0.0,7613.00004,2,3,1,4,4,3,3,3
226800.0,0.0,8619.00018,0,1,3,5,5,5,2,6
230400.0,0.0,9539.00036,4,1,3,3,3,4,2,9
234000.0,0.0,9613.99998,5,4,5,0,3,5,1,6
237600.0,0.0,11085.00009,5,4,6,1,3,4,1,10
241200.0,0.0,12588.0,5,4,6,3,4,7,5,4
244800.0,0.0,10392.0,8,2,4,0,3,6,3,6
248400.0,0.0,8456.0,6,4,4,2,1,4,4,2
252000.0,0.0,9272.0,9,1,5,2,3,3,7,0
255600.0,0.0,7300.00015,5,2,0,3,3,2,6,0
259200.0,0.0,8126.999705,1,6,0,5,7,2,5,0
262800.0,0.0,8760.99976,0,4,1,4,9,3,5,2
266400.0,0.0,9577.00003,0,1,3,5,5,5,6,6
270000.0,0.0,8212.0,1,2,5,4,7,1,5,4
273600.0,0.0,8328.0,1,3,6,4,6,4,3,3
277200.0,0.0,9630.00009,2,5,4,2,2,6,5,3
280800.0,0.0,6236.0,1,4,6,1,0,2,4,1
284400.0,0.0,4535.99991,4,3,4,3,0,2,1,1
288000.0,0.0,9016.00009,5,6,4,3,1,2,5,3
291600.0,0.0,5840.0,5,4,4,5,2,2,1,1
295200.0,0.0,5791.99997,3,3,3,2,2,3,2,1
298800.0,0.0,7545.0002700000005,3,5,1,5,5,1,3,2
302400.0,0.0,6630.00007,5,2,2,7,2,0,5,1
306000.0,0.0,6031.00003,7,0,4,3,1,0,3,3
309600.0,0.0,8099.00014,7,2,2,2,3,4,1,5
313200.0,0.0,7807.00012,4,4,1,2,4,4,1,4
316800.0,0.0,8571.00027,3,2,5,2,4,5,1,5
320400.0,0.0,8949.00008,6,2,7,2,2,5,2,4
324000.0,0.0,8092.00012,3,5,4,5,4,5,1,2
327600.0,0.0,9001.99993,7,3,1,4,4,3,4,4
331200.0,0.0,9462.0,10,1,4,1,3,3,5,4
334800.0,0.0,17715.0,5,6,5,1,3,8,12,4
338400.0,0.0,11640.0,7,3,2,2,2,6,9,1
342000.0,0.0,10822.000240000001,3,6,2,3,2,7,4,3
345600.0,0.0,8910.999824,2,2,2,4,4,9,3,3
349200.0,0.0,7032.99983,2,1,2,3,5,4,4,2
352800.0,0.0,8249.99998,2,2,2,4,8,4,4,3
356400.0,0.0,5922.0,1,0,1,4,10,3,2,3
360000.0,0.0,6446.0,2,1,2,7,7,6,1,2
363600.0,0.0,6202.00012,3,3,4,6,2,4,0,4
367200.0,0.0,7446.0,3,3,4,6,2,5,3,2
370800.0,0.0,10278.99988,4,4,5,4,3,7,5,2
374400.0,0.0,10536.00003,5,5,8,2,3,4,6,1
378000.0,0.0,8408.0,7,4,7,1,3,0,5,1
381600.0,0.0,7852.99994,5,3,7,5,3,0,4,2
385200.0,0.0,6535.000180000001,6,4,3,5,1,1,3,1
388800.0,0.0,9390.000100000001,4,6,5,4,3,2,3,3
392400.0,0.0,8192.00006,7,4,5,2,2,2,1,4
396000.0,0.0,9736.00008,4,4,3,2,6,3,4,2
399600.0,0.0,9475.00021,2,3,2,1,6,3,2,7
403200.0,0.0,11301.00033,3,7,1,2,2,2,4,9
406800.0,0.0,10713.99993,6,3,1,3,2,3,5,8
410400.0,0.0,14262.00006,5,7,4,4,2,6,5,9
414000.0,0.0,10784.99989,5,5,2,3,2,3,4,8
417600.0,0.0,9294.0,4,2,4,2,3,1,2,10
421200.0,0.0,8560.0,3,3,4,3,3,1,3,6
424800.0,0.0,9673.0,3,4,1,4,4,3,6,2
428400.0,0.0,8707.00018,3,2,2,7,4,5,4,2
432000.0,0.0,7993.999648,1,2,1,8,6,4,6,0
435600.0,0.0,8900.99997,3,1,2,6,9,5,3,5
439200.0,0.0,5929.000120000001,1,0,6,4,4,5,1,3
442800.0,0.0,7737.0,2,0,2,5,6,7,3,4
446400.0,0.0,7531.0,2,0,1,6,5,6,2,7
450000.0,0.0,6828.00009,2,1,4,2,3,6,2,3
453600.0,0.0,8066.0,1,4,2,3,6,5,3,2
457200.0,0.0,6360.99985,1,5,3,2,2,3,2,2
460800.0,0.0,7076.00012,3,4,4,2,2,2,2,4
464400.0,0.0,9554.0,6,5,4,2,3,1,5,4
468000.0,0.0,9223.99988,3,7,4,7,2,1,4,4
471600.0,0.0,10212.00043,8,3,4,5,6,2,4,3
475200.0,0.0,10939.00045,5,4,6,2,6,1,1,9
478800.0,0.0,7378.00012,6,2,3,3,4,2,1,4
482400.0,0.0,8389.00012,6,3,1,5,3,2,4,3
486000.0,0.0,9787.00024,5,8,1,2,0,2,2,8
489600.0,0.0,4725.00009,6,2,1,2,0,2,1,3
493200.0,0.0,10061.99991,4,7,6,4,0,4,4,3
496800.0,0.0,9284.00006,1,7,4,5,2,3,3,4
500400.0,0.0,7821.9999800000005,4,4,5,3,1,4,3,2
504000.0,0.0,7953.0,4,4,2,3,3,2,5,1
507600.0,0.0,11841.0,3,4,8,1,3,2,8,2
511200.0,0.0,11031.0,8,5,2,5,5,1,7,2
514800.0,0.0,8902.00012,4,2,2,6,2,4,6,2
518400.0,0.0,4680.999884000001,1,3,0,4,4,2,2,1
522000.0,0.0,6149.999949999999,2,3,2,3,8,1,2,2
525600.0,0.0,7816.00001,1,3,5,3,10,5,2,0
529200.0,0.0,9329.0,3,4,4,3,9,4,2,5
532800.0,0.0,12191.0,4,5,4,3,8,2,9,3
536400.0,0.0,11849.00009,3,6,5,3,5,9,4,3
540000.0,0.0,7645.0,4,3,7,2,5,4,0,3
543600.0,0.0,10204.99982,5,6,5,2,7,3,1,5
547200.0,0.0,12287.00009,6,8,8,1,6,3,4,3
550800.0,0.0,11335.0,7,6,6,5,0,5,6,3
554400.0,0.0,7809.99994,4,9,4,3,3,2,0,2
558000.0,0.0,7042.00016,2,7,2,3,3,2,2,1
561600.0,0.0,5259.999959999999,3,6,1,4,2,1,0,2
565200.0,0.0,8167.00012,4,3,5,4,4,4,1,3
568800.0,0.0,6144.00004,2,0,3,3,2,4,1,5
572400.0,0.0,11574.00027,1,1,2,3,3,8,4,9
576000.0,0.0,9736.00024,5,5,4,2,1,7,0,7
579600.0,0.0,6540.000050000001,0,1,4,2,1,4,1,6
583200.0,0.0,9795.00003,1,4,4,3,1,6,3,6
586800.0,0.0,11056.00005,4,3,7,0,2,9,3,4
590400.0,0.0,11881.0,5,4,3,2,1,9,5,5
594000.0,0.0,10462.0,8,2,2,5,5,3,5,5
597600.0,0.0,7735.0,5,3,4,3,2,1,4,3
601200.0,0.0,8874.00009,3,1,1,7,2,4,6,4
604800.0,0.0,8519.999646,1,1,4,6,2,5,6,2
608400.0,0.0,6995.999739999999,2,2,4,8,2,5,4,0
612000.0,0.0,6507.99999,0,3,4,4,4,1,3,4
615600.0,0.0,9109.0,2,4,4,4,4,6,1,8
619200.0,0.0,10975.0,1,4,7,6,7,5,5,4
622800.0,0.0,6887.00018,0,2,9,1,1,3,1,6
626400.0,0.0,8015.0,2,7,7,0,1,1,3,3
630000.0,0.0,10291.99982,3,6,4,2,0,4,6,5
633600.0,0.0,11585.00012,6,5,7,3,3,1,8,4
637200.0,0.0,10752.0,5,6,5,4,6,0,7,2
640800.0,0.0,8603.99997,5,7,4,4,4,0,4,1
644400.0,0.0,7539.00023,4,5,2,4,3,0,4,2
648000.0,0.0,7189.000010000001,4,4,2,5,2,0,5,1
651600.0,0.0,10605.00018,4,3,0,5,6,0,4,9
655200.0,0.0,8071.00006,3,1,2,6,6,1,3,5
658800.0,0.0,5612.00009,3,1,4,2,4,1,1,3
662400.0,0.0,7373.000239999999,8,3,3,3,4,1,1,4
666000.0,0.0,8542.99991,7,3,0,1,3,8,1,4
669600.0,0.0,8784.00009,4,7,0,2,3,6,1,4
673200.0,0.0,7251.99997,8,3,3,1,0,6,1,4
676800.0,0.0,10844.0,4,5,5,3,3,6,4,3
680400.0,0.0,10657.0,6,3,1,2,2,4,8,3
684000.0,0.0,7779.0,2,1,3,3,3,3,5,2
687600.0,0.0,7976.00015,3,1,3,5,4,2,5,2
691200.0,0.0,5086.99991,3,1,1,3,2,0,4,1
694800.0,0.0,5990.000059999999,2,1,1,6,3,4,1,4
698400.0,0.0,8821.99991,2,3,2,5,5,4,2,5
702000.0,0.0,8714.0,3,4,3,6,7,2,2,2
705600.0,0.0,9667.00022,0,4,5,7,4,5,2,6
709200.0,0.0,8693.99985,0,2,2,4,2,5,4,7
712800.0,0.0,7729.00011,2,5,4,2,1,5,3,1
716400.0,0.0,10446.000189999999,5,7,7,1,0,6,4,1
720000.0,0.0,12934.00007,2,7,8,3,4,4,9,0
723600.0,0.0,10646.000039999999,6,4,5,4,3,3,6,2
727200.0,0.0,8428.0,4,4,7,4,3,1,3,2
730800.0,0.0,9888.00009,8,3,4,6,6,2,2,3
734400.0,0.0,6259.00006,4,1,3,4,1,2,4,1
738000.0,0.0,6809.0,3,2,2,5,3,3,3,1
741600.0,0.0,9306.99988,4,4,2,2,5,3,2,4
745200.0,0.0,9357.00027,5,4,2,4,1,4,1,8
748800.0,0.0,11330.0,5,3,4,4,2,7,1,10
752400.0,0.0,11630.00008,3,4,4,2,4,5,3,8
756000.0,0.0,8579.999884,5,4,3,2,2,2,2,7
759600.0,0.0,9600.0,3,5,5,2,5,3,3,3
763200.0,0.0,10781.99988,3,4,5,1,2,4,6,4
766800.0,0.0,6590.0,4,2,3,0,2,2,4,2
770400.0,0.0,6312.00016,4,2,5,3,2,1,4,1
774000.0,0.0,11054.0,0,4,6,2,6,4,6,2
777600.0,0.0,7698.99985,2,2,3,4,7,2,3,3
781200.0,0.0,8268.0,3,0,1,4,9,3,4,4
784800.0,0.0,8994.99991,2,3,3,3,9,4,2,5
788400.0,0.0,8709.0,1,0,6,5,8,5,2,6
792000.0,0.0,7662.0,1,2,5,6,4,2,2,7
795600.0,0.0,7198.999906,1,3,5,3,1,7,0,5
799200.0,0.0,9604.00018,0,2,6,2,1,4,5,8
802800.0,0.0,8799.0,0,5,10,2,2,2,3,4
806400.0,0.0,12234.0,1,11,8,3,3,2,6,3
810000.0,0.0,7717.00006,2,3,6,3,1,1,6,2
813600.0,0.0,6961.0001,2,5,5,3,2,1,3,2
817200.0,0.0,5305.0000900000005,3,2,4,3,1,1,3,1
820800.0,0.0,6441.00014,7,1,4,5,3,1,2,2
824400.0,0.0,6468.00004,5,1,2,3,3,4,1,3
828000.0,0.0,7746.000120000001,4,1,6,0,3,3,2,4
831600.0,0.0,8811.000258,4,3,3,3,4,8,1,3
835200.0,0.0,7128.000018,0,3,3,3,3,5,2,3
838800.0,0.0,10169.999926,3,3,5,1,1,5,2,10
842400.0,0.0,9218.000262000001,5,3,5,2,2,3,3,7
846000.0,0.0,9100.000182,8,2,5,2,2,4,5,3
849600.0,0.0,9320.999988,4,4,7,3,1,3,6,2
853200.0,0.0,10923.000048,2,1,1,3,2,4,11,2
856800.0,0.0,10846.00008,8,4,1,1,5,3,7,3
860400.0,0.0,9458.000039999999,3,2,2,2,3,4,7,2
864000.0,0.0,8165.9997,2,2,0,4,6,3,4,3
867600.0,0.0,8144.99996,2,1,0,5,6,5,4,3
871200.0,0.0,8312.000250000001,1,1,1,6,9,4,3,4
874800.0,0.0,3977.0,1,0,1,4,5,2,1,2
878400.0,0.0,9197.00006,2,1,4,4,2,5,4,9
882000.0,0.0,5996.99985,1,2,2,3,1,3,2,6
885600.0,0.0,9862.0,4,5,2,2,1,8,5,3
889200.0,0.0,10667.99987,2,6,5,3,2,3,5,6
892800.0,0.0,11502.99988,6,6,6,3,4,2,6,4
896400.0,0.0,9452.00008,4,5,4,4,7,2,5,1
900000.0,0.0,10042.99976,3,7,6,5,5,3,4,2
903600.0,0.0,7874.00008,4,3,4,4,3,2,4,3
907200.0,0.0,6242.0,6,5,2,3,2,4,2,0
910800.0,0.0,6967.000156,6,5,1,6,5,2,3,0
914400.0,0.0,9876.000049999999,7,5,5,5,5,4,3,3
918000.0,0.0,8109.00015,3,3,5,4,1,5,3,4
921600.0,0.0,7829.0,1,2,2,4,3,5,3,5
925200.0,0.0,10549.0,3,6,6,2,3,6,4,5
928800.0,0.0,10759.999936,4,4,4,0,1,5,6,7
932400.0,0.0,9164.0,4,7,4,4,0,4,5,5
936000.0,0.0,9711.0,3,7,4,6,1,6,5,4
939600.0,0.0,9648.00006,4,3,3,6,3,5,5,5
943200.0,0.0,10286.000125999999,6,3,2,8,3,5,6,5
946800.0,0.0,5917.00004,4,3,2,7,4,1,4,0
950400.0,0.0,7206.9997,2,1,1,5,5,3,5,1
954000.0,0.0,10294.99985,1,2,2,9,6,4,6,5
957600.0,0.0,8171.00004,1,2,2,7,6,2,4,5
961200.0,0.0,7255.0,1,3,2,7,6,5,2,3
964800.0,0.0,10143.0,2,2,2,2,5,5,5,8
968400.0,0.0,9888.00024,2,2,6,4,4,0,8,4
972000.0,0.0,9115.99985,3,3,6,2,3,3,6,2
975600.0,0.0,10884.00021,4,8,3,1,5,1,5,4
979200.0,0.0,10691.99998,5,6,2,2,4,2,7,3
982800.0,0.0,8743.99988,9,5,4,2,2,2,4,1
986400.0,0.0,8116.000001,9,5,4,1,3,0,3,1
990000.0,0.0,10471.000413000002,13,5,4,3,5,1,2,3
993600.0,0.0,6767.00014,7,4,3,5,3,0,1,3
997200.0,0.0,10282.99992,6,3,4,5,8,2,1,6
1000800.0,0.0,11073.0,3,0,7,6,9,3,2,6
1004400.0,0.0,10689.99988,5,2,3,4,5,2,6,4
1008000.0,0.0,10430.99992,4,3,7,4,2,6,5,4
1011600.0,0.0,11983.99978,4,6,11,0,2,7,4,5
1015200.0,0.0,6725.000183999999,1,4,6,2,4,3,1,2
1018800.0,0.0,6330.00006,4,3,4,1,2,6,1,2
1022400.0,0.0,7059.0000199999995,1,7,1,2,2,8,1,2
1026000.0,0.0,8465.00021,2,6,1,3,2,6,5,1
1029600.0,0.0,7824.00004,3,3,2,1,1,6,5,1
1033200.0,0.0,9004.00003,6,3,0,2,2,5,6,1
1036800.0,0.0,6995.0,7,2,0,5,4,3,2,1
1040400.0,0.0,8172.0,2,4,1,7,4,3,3,2
1044000.0,0.0,8936.00003,4,4,0,4,5,5,2,3
1047600.0,0.0,7786.99988,1,4,1,4,4,4,2,4
1051200.0,0.0,8031.000006,2,2,6,3,3,7,0,5
1054800.0,0.0,7337.00012,0,2,5,3,5,1,3,3
1058400.0,0.0,8828.000048,1,4,3,3,6,2,4,2
1062000.0,0.0,8291.00012,2,4,6,4,2,2,5,1
1065600.0,0.0,8495.000044,3,6,5,4,2,1,4,2
1069200.0,0.0,10076.99992,6,5,4,5,1,3,5,3
1072800.0,0.0,9216.000090000001,4,5,3,8,1,2,5,3
1076400.0,0.0,8262.00021,3,3,3,6,5,1,4,2
1080000.0,0.0,9411.99982,4,4,2,3,7,4,3,1
1083600.0,0.0,6383.00003,4,1,1,4,7,1,1,3
1087200.0,0.0,8638.99986,3,3,5,0,2,2,3,5
1090800.0,0.0,9977.99976,3,1,4,2,2,3,4,8
1094400.0,0.0,10540.000292,3,2,5,2,2,2,5,8
1098000.0,0.0,11871.000039999999,4,2,2,0,1,6,6,9
1101600.0,0.0,12530.99976,4,5,5,0,0,10,4,8
1105200.0,0.0,9772.99985,6,4,4,0,0,6,5,5
1108800.0,0.0,10967.0,3,5,1,1,3,5,6,6
1112400.0,0.0,11820.000081999999,4,5,3,2,1,8,8,3
1116000.0,0.0,8039.0,3,3,1,3,3,3,5,3
1119600.0,0.0,9976.00009,2,4,3,5,3,5,5,3
1123200.0,0.0,7515.0000199999995,4,2,1,7,4,2,4,2
1126800.0,0.0,6756.00003,3,1,4,4,5,2,2,3
1130400.0,0.0,8454.0,4,1,3,2,4,6,3,4
1134000.0,0.0,6499.00012,1,2,4,3,4,3,2,3
1137600.0,0.0,8880.999894,2,3,6,4,2,4,5,3
1141200.0,0.0,14584.0,2,2,7,3,4,10,7,9
1144800.0,0.0,9516.000168,3,1,6,3,4,4,6,3
1148400.0,0.0,8508.99998,4,2,7,5,4,2,4,2
1152000.0,0.0,10363.00018,5,2,6,9,2,2,7,4
1155600.0,0.0,10371.000122,7,3,3,7,3,2,5,5
1159200.0,0.0,7282.00006,3,2,4,3,4,0,4,3
1162800.0,0.0,5162.000072,4,2,1,2,7,0,0,2
1166400.0,0.0,3773.999976,6,1,0,6,3,0,1,0
1170000.0,0.0,5872.0,8,4,0,3,4,1,0,1
1173600.0,0.0,5892.000072,5,3,2,2,4,2,0,2
1177200.0,0.0,5219.9999800000005,3,1,2,5,2,2,2,2
1180800.0,0.0,7128.000018000001,2,5,1,3,1,3,4,2
1184400.0,0.0,8277.000022,4,4,6,2,2,6,3,1
1188000.0,0.0,9464.999996,3,9,3,1,2,6,2,3
1191600.0,0.0,9754.99982,4,6,7,5,4,4,2,3
1195200.0,0.0,9658.00018,2,7,3,4,4,3,5,1
1198800.0,0.0,12525.00002,6,6,2,5,8,3,5,4
1202400.0,0.0,11481.999984,3,4,2,4,6,2,6,5
1206000.0,0.0,9977.00006,3,3,2,4,6,2,6,2
1209600.0,0.0,9227.00013,2,6,0,5,5,2,5,0
1213200.0,0.0,9022.00015,5,4,0,3,5,3,4,1
1216800.0,0.0,9817.999924,3,5,0,4,3,4,4,5
1220400.0,0.0,8959.000032,2,4,3,7,6,2,2,4
1224000.0,0.0,12591.00021,5,3,5,6,4,7,4,7
1227600.0,0.0,10500.0,3,7,3,3,2,6,3,4
1231200.0,0.0,8392.000106,3,4,4,1,1,1,6,3
1234800.0,0.0,9326.00018,3,4,5,1,2,7,2,3
1238400.0,0.0,7738.000086,4,3,4,1,3,2,3,2
1242000.0,0.0,9061.999906000001,3,3,4,1,7,3,1,3
1245600.0,0.0,9821.000164000001,6,4,4,4,4,3,3,2
1249200.0,0.0,7980.00015,4,5,5,7,5,0,1,1
1252800.0,0.0,7546.00006,7,6,3,1,2,1,1,1
1256400.0,0.0,6870.00012,3,3,2,5,4,0,1,4
1260000.0,0.0,8058.000096,3,5,2,1,2,2,3,3
1263600.0,0.0,10244.000164000001,4,4,3,4,4,5,2,5
1267200.0,0.0,8792.000038,5,6,4,3,2,4,2,3
1270800.0,0.0,11330.000266,2,4,4,1,1,6,5,7
1274400.0,0.0,8835.00021,5,3,5,1,1,5,2,6
1278000.0,0.0,10906.000059999998,3,4,4,0,2,3,6,6
1281600.0,0.0,7748.000006,5,0,3,1,0,3,6,4
1285200.0,0.0,10526.99995,5,4,4,2,1,4,8,2
1288800.0,0.0,5251.00004,5,1,2,2,2,1,4,0
1292400.0,0.0,5948.999949999999,6,1,2,5,6,1,1,1
1296000.0,0.0,8271.000224,4,0,3,4,8,1,3,2
1299600.0,0.0,7678.00004,1,1,2,6,8,3,2,1
1303200.0,0.0,8807.0,1,1,3,5,8,6,1,3
1306800.0,0.0,7780.00005,1,1,0,6,7,5,2,3
1310400.0,0.0,8165.0001,3,2,2,5,6,5,1,3
1314000.0,0.0,10247.000068000001,3,2,5,8,4,5,3,6
1317600.0,0.0,11104.000078,2,7,3,3,3,5,5,3
1321200.0,0.0,13087.999996,4,10,5,1,0,7,7,1
1324800.0,0.0,9497.00033,7,7,6,2,1,2,2,2
1328400.0,0.0,11606.000272000001,6,5,8,2,4,4,4,2
1332000.0,0.0,6567.000107999999,6,4,5,3,3,1,0,1
1335600.0,0.0,8707.0,5,4,6,2,2,2,3,2
1339200.0,0.0,6974.00015,2,1,4,3,5,2,4,0
1342800.0,0.0,7760.000050000001,2,1,5,5,3,1,5,2
1346400.0,0.0,10756.00016,3,1,0,5,6,4,7,3
1350000.0,0.0,8919.99997,2,1,1,2,1,4,6,5
1353600.0,0.0,11157.0,3,3,4,4,2,5,4,8
1357200.0,0.0,10971.000098,3,7,4,3,2,7,3,5
1360800.0,0.0,12124.0003,4,8,3,2,0,3,5,10
1364400.0,0.0,10708.00015,2,2,6,0,1,2,7,7
1368000.0,0.0,9857.0,3,4,3,0,2,3,6,5
1371600.0,0.0,7832.0,6,5,3,0,2,4,4,1
1375200.0,0.0,8857.000189999999,4,4,2,3,5,2,4,3
1378800.0,0.0,3582.00007,2,0,1,5,3,1,2,0
1382400.0,0.0,6273.0,1,2,0,4,4,4,2,2
1386000.0,0.0,6457.000153999999,4,2,1,4,5,4,1,1
1389600.0,0.0,7246.00002,2,1,0,5,8,1,1,6
1393200.0,0.0,6872.999900000001,1,4,1,3,4,2,2,5
1396800.0,0.0,7730.0000199999995,1,2,2,5,2,4,4,6
1400400.0,0.0,11276.9997,2,4,1,5,3,6,5,10
1404000.0,0.0,7182.0000199999995,1,1,2,4,2,3,4,6
1407600.0,0.0,7598.0,6,1,5,3,0,2,6,3
1411200.0,0.0,6673.9999800000005,4,1,5,5,3,0,6,0
1414800.0,0.0,6204.99987,3,3,5,7,1,0,4,2
1418400.0,0.0,7736.00012,4,4,4,4,4,2,2,3
1422000.0,0.0,8290.999960000001,5,5,4,3,5,2,2,2
1425600.0,0.0,8852.00012,6,3,3,5,6,5,2,1
1429200.0,0.0,7057.000044,2,1,3,4,3,2,3,4
1432800.0,0.0,9077.00009,2,3,3,6,3,5,2,6
1436400.0,0.0,9140.00002,1,5,2,2,1,3,5,6
1440000.0,0.0,8377.999856,2,7,4,1,0,3,5,3
1443600.0,0.0,8905.000046000001,2,2,1,1,1,6,7,3
1447200.0,0.0,12135.99987,4,4,3,1,0,7,8,7
1450800.0,0.0,12770.000180000001,3,3,3,2,4,7,8,5
1454400.0,0.0,13506.000086,6,5,6,1,3,6,9,4
1458000.0,0.0,13384.0,2,9,2,3,5,7,8,3
1461600.0,0.0,9649.999988,6,4,1,3,4,6,6,1
1465200.0,0.0,7479.00009,4,1,3,3,2,3,6,1
1468800.0,0.0,6436.9999800000005,3,0,1,5,1,2,6,2
1472400.0,0.0,5933.00012,2,0,1,4,4,3,3,2
1476000.0,0.0,7512.999968,1,1,3,8,7,5,2,1
1479600.0,0.0,8965.00025,0,1,6,5,9,3,3,2
1483200.0,0.0,7798.000296,3,3,6,1,4,6,2,2
1486800.0,0.0,9781.00027,3,3,9,1,3,6,6,1
1490400.0,0.0,7523.9999960000005,2,10,9,1,2,2,3,0
1494000.0,0.0,9338.000048,7,9,7,3,2,2,3,3
1497600.0,0.0,12768.99979,6,14,5,5,3,4,6,3
1501200.0,0.0,9663.00015,5,11,4,5,3,1,2,5
1504800.0,0.0,7705.00023,4,8,4,7,5,2,0,2
1508400.0,0.0,8566.00006,3,7,3,4,7,4,0,2
1512000.0,0.0,5350.00009,3,8,1,6,2,1,0,1
1515600.0,0.0,6536.0,1,7,2,3,1,2,0,5
1519200.0,0.0,7546.0,0,5,1,5,3,5,1,5
1522800.0,0.0,8241.00009,1,3,3,3,3,5,1,7
1526400.0,0.0,9484.0,2,4,3,1,5,4,2,7
1530000.0,0.0,9142.000329999999,3,1,9,4,5,3,2,5
1533600.0,0.0,7330.0,3,3,5,3,3,3,2,4
1537200.0,0.0,12153.99994,4,6,6,3,4,3,6,6
1540800.0,0.0,11437.0,1,3,3,3,2,2,9,6
1544400.0,0.0,9695.000246,4,3,2,1,3,2,7,4
1548000.0,0.0,8640.99958,5,3,0,2,2,3,8,1
1551600.0,0.0,11624.00015,4,3,0,4,3,3,11,2
1555200.0,0.0,10291.00009,2,3,0,6,3,3,8,4
1558800.0,0.0,9718.00012,0,3,0,10,4,5,7,3
1562400.0,0.0,7771.00005,1,2,2,10,3,3,4,6
1566000.0,0.0,8913.00028,2,3,2,5,8,4,2,4
1569600.0,0.0,7287.00004,1,1,2,3,5,4,2,6
1573200.0,0.0,5539.00006,0,3,3,4,2,2,3,3
1576800.0,0.0,7398.0,4,3,6,5,2,1,3,4
1580400.0,0.0,6436.000050000001,4,3,4,3,3,0,3,2
1584000.0,0.0,8005.00001,4,4,5,2,3,0,7,0
