time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
320400.0,0.5,5323.00014,12,0,7,6,0,5,0,0
324000.0,0.5,4070.0,10,0,4,10,0,5,0,0
327600.0,0.5,3541.00002,12,0,1,12,0,3,0,2
331200.0,0.5,4575.0,12,0,4,9,0,3,0,3
334800.0,0.5,9290.0,12,0,5,12,0,8,4,3
338400.0,0.5,5125.0,11,0,2,11,0,6,2,0
342000.0,0.5,5464.0,9,0,2,9,0,7,0,3
345600.0,0.5,5722.000011,4,0,2,11,0,9,0,3
349200.0,0.5,3322.0,3,0,2,12,0,4,0,2
352800.0,0.5,4676.00004,4,0,2,12,4,4,0,3
356400.0,0.5,3526.0,1,0,1,12,4,3,0,3
360000.0,0.5,4830.0,2,0,2,12,4,6,0,2
363600.0,0.5,4370.00012,3,0,3,12,0,4,0,4
367200.0,0.5,4998.0,5,0,3,12,0,5,1,2
370800.0,0.5,6612.0,8,0,4,12,0,7,1,2
374400.0,0.5,6037.0,8,0,8,12,0,5,1,0
378000.0,0.5,4079.0,8,0,6,12,0,1,1,0
381600.0,0.5,4856.0,7,0,6,12,1,1,2,0
385200.0,0.5,3346.00016,8,0,2,12,0,1,1,0
388800.0,0.5,5100.000169999999,9,0,4,12,0,2,0,3
392400.0,0.5,5967.0,11,0,4,6,0,2,0,4
396000.0,0.5,4618.00016,8,0,3,12,0,3,0,2
399600.0,0.5,5807.00021,5,0,2,9,0,3,0,7
403200.0,0.5,6178.00021,12,0,1,8,0,2,0,7
406800.0,0.5,5295.0000199999995,12,0,1,10,0,3,0,5
410400.0,0.5,8184.0,12,0,4,12,0,6,0,8
414000.0,0.5,5757.00004,10,0,2,10,0,3,0,7
417600.0,0.5,4216.0,12,0,4,7,0,1,0,4
421200.0,0.5,3520.0,9,0,4,9,0,1,0,3
424800.0,0.5,3912.0,8,0,1,12,0,3,2,1
428400.0,0.5,5847.0,5,0,2,12,0,5,3,2
432000.0,0.5,4142.000012,3,0,1,12,8,4,0,0
435600.0,0.5,6226.000120000001,4,0,2,12,6,5,0,5
439200.0,0.5,4226.00004,1,0,2,10,3,5,0,3
442800.0,0.5,5235.0,2,0,1,12,3,7,0,4
446400.0,0.5,5558.0,2,0,0,12,2,6,0,7
450000.0,0.5,4371.00009,2,0,0,10,2,6,0,3
453600.0,0.5,4458.0,3,0,2,12,2,5,0,2
457200.0,0.5,2968.0,3,0,1,11,0,3,0,2
460800.0,0.5,3648.00006,3,0,2,12,0,4,0,2
464400.0,0.5,5510.0,8,0,3,12,0,3,2,2
468000.0,0.5,6118.99994,9,0,3,12,2,2,2,2
471600.0,0.5,7329.000320000001,10,0,3,12,3,3,3,1
475200.0,0.5,7860.00037,7,0,5,10,2,2,1,7
478800.0,0.5,5704.0,8,0,3,7,0,2,1,4
482400.0,0.5,5032.00018,9,0,1,11,0,2,1,3
486000.0,0.5,7565.000239999999,12,0,1,4,0,2,1,8
489600.0,0.5,3422.00006,9,0,1,3,0,2,0,2
493200.0,0.5,5594.000120000001,12,0,6,8,0,4,0,2
496800.0,0.5,4180.0,10,0,4,10,0,3,0,2
500400.0,0.5,4124.0001,9,0,5,7,0,4,0,1
504000.0,0.5,2175.0,9,0,2,11,0,2,0,0
507600.0,0.5,3713.0,9,0,8,12,0,2,0,0
511200.0,0.5,5580.0,12,0,3,12,3,1,2,2
514800.0,0.5,4928.0,6,0,2,12,0,4,2,2
518400.0,0.5,2524.999949,4,0,0,9,0,2,1,1
522000.0,0.5,3217.99994,5,0,2,12,0,1,1,2
525600.0,0.5,4559.0001,4,0,5,12,3,5,0,0
529200.0,0.5,5938.0,7,0,4,12,2,4,0,5
532800.0,0.5,7963.0,9,0,4,12,3,2,5,3
536400.0,0.5,7819.00009,8,0,4,12,1,9,1,3
540000.0,0.5,4722.0,6,0,3,12,0,4,0,3
543600.0,0.5,6209.0,11,0,3,12,0,3,0,5
547200.0,0.5,7261.00003,12,0,8,12,0,5,1,1
550800.0,0.5,7101.0,11,0,7,12,0,7,0,1
554400.0,0.5,4150.99997,8,0,3,12,0,3,0,1
558000.0,0.5,3139.00013,5,0,3,11,0,2,0,1
561600.0,0.5,2710.00008,5,0,1,10,0,1,0,2
565200.0,0.5,5300.0,5,0,5,11,0,4,0,3
568800.0,0.5,4893.00004,2,0,3,6,0,4,0,5
572400.0,0.5,7972.0002700000005,2,0,2,10,0,8,0,9
576000.0,0.5,7836.00015,12,0,4,3,0,7,0,5
579600.0,0.5,4117.00008,5,0,4,4,0,4,0,2
583200.0,0.5,4832.0,10,0,4,7,0,6,0,1
586800.0,0.5,6584.00014,10,0,7,5,0,9,0,1
590400.0,0.5,6151.0,12,0,3,8,0,9,0,2
594000.0,0.5,5549.0,12,0,3,12,1,3,2,2
597600.0,0.5,3420.0,11,0,4,7,1,1,1,0
601200.0,0.5,5067.00003,6,0,1,12,1,4,2,2
604800.0,0.5,4724.999952,3,0,4,12,1,5,1,1
608400.0,0.5,4144.00004,4,0,4,12,2,5,0,0
612000.0,0.5,3292.0000600000003,3,0,3,11,1,1,0,4
615600.0,0.5,6326.0,4,0,3,12,0,6,0,8
619200.0,0.5,7937.0,5,0,7,12,4,5,2,4
622800.0,0.5,4777.00018,1,0,4,8,1,3,0,6
626400.0,0.5,3539.0,3,0,4,12,1,1,0,3
630000.0,0.5,5877.0,6,0,2,12,0,4,1,5
633600.0,0.5,7506.00006,10,0,6,12,0,3,4,2
637200.0,0.5,7198.0,10,0,5,12,0,2,6,0
640800.0,0.5,4722.0,10,0,4,12,0,1,2,0
644400.0,0.5,4132.00017,7,0,2,11,0,1,2,1
648000.0,0.5,3166.00004,7,0,2,12,0,1,1,0
651600.0,0.5,7291.00006,6,0,0,12,2,1,2,8
655200.0,0.5,5668.00008,4,0,2,12,1,1,2,5
658800.0,0.5,4170.00009,4,0,4,6,0,1,1,3
662400.0,0.5,5181.00009,12,0,3,7,0,1,1,3
666000.0,0.5,6181.0,12,0,0,4,0,8,1,2
669600.0,0.5,4905.0,12,0,0,6,0,6,0,3
673200.0,0.5,5432.00006,12,0,3,2,0,6,0,3
676800.0,0.5,5039.0,11,0,5,10,0,6,0,1
680400.0,0.5,3235.0,11,0,1,12,0,4,0,1
684000.0,0.5,2830.0,4,0,3,11,0,3,0,1
687600.0,0.5,3924.0,5,0,3,12,0,2,2,1
691200.0,0.5,1522.99992,4,0,1,9,0,0,0,1
694800.0,0.5,3949.0,3,0,1,10,0,4,0,4
698400.0,0.5,4949.0,5,0,2,12,0,4,0,5
702000.0,0.5,5249.0,7,0,3,12,2,2,1,2
705600.0,0.5,6843.00013,3,0,5,12,1,5,1,6
709200.0,0.5,5570.99979,1,0,1,11,0,5,1,7
712800.0,0.5,3888.00002,3,0,1,12,0,5,1,1
716400.0,0.5,5899.000120000001,6,0,5,12,0,6,1,1
720000.0,0.5,8549.0002,3,0,10,12,0,4,8,0
723600.0,0.5,6712.00008,6,0,7,12,0,3,3,2
727200.0,0.5,4404.0,4,0,9,12,0,1,0,2
730800.0,0.5,7177.0,8,0,6,12,1,2,2,3
734400.0,0.5,3678.0,4,0,3,9,0,2,1,1
738000.0,0.5,3598.0,3,0,2,12,0,3,1,1
741600.0,0.5,5098.0,4,0,2,12,0,3,1,4
745200.0,0.5,7243.000239999999,8,0,2,7,0,4,0,8
748800.0,0.5,9039.0,7,0,4,8,0,7,0,10
752400.0,0.5,6706.00008,7,0,4,10,0,5,0,7
756000.0,0.5,4186.000012,12,0,3,6,0,2,0,4
759600.0,0.5,3628.0,10,0,5,10,0,3,0,1
763200.0,0.5,3952.0,10,0,5,9,0,4,0,1
766800.0,0.5,2110.0,8,0,3,6,0,2,0,0
770400.0,0.5,2222.0001,7,0,5,9,0,1,0,0
774000.0,0.5,5258.0,5,0,6,12,0,4,2,1
777600.0,0.5,4701.99991,4,0,3,12,0,2,2,3
781200.0,0.5,6252.0,3,0,1,12,1,3,4,4
784800.0,0.5,5908.0,5,0,3,12,1,4,1,5
788400.0,0.5,6627.0,1,0,6,12,2,5,1,6
792000.0,0.5,5205.0,2,0,5,12,1,2,0,7
795600.0,0.5,5559.999886,1,0,4,8,0,7,0,5
799200.0,0.5,5812.0,0,0,4,12,0,4,0,8
802800.0,0.5,5064.0,0,0,10,12,0,2,0,4
806400.0,0.5,8048.0,4,0,12,12,0,3,4,2
810000.0,0.5,3818.00006,3,0,7,11,0,1,0,2
813600.0,0.5,3437.00012,2,0,6,12,0,1,0,2
817200.0,0.5,2706.00009,3,0,4,9,0,1,0,1
820800.0,0.5,4307.00016,8,0,4,10,0,1,0,2
824400.0,0.5,4900.00004,6,0,2,7,0,4,0,3
828000.0,0.5,5539.000120000001,5,0,6,5,0,3,0,4
831600.0,0.5,6763.000118,7,0,3,8,0,8,0,3
835200.0,0.5,3972.999908,5,0,3,8,0,5,0,1
838800.0,0.5,6000.999884,12,0,5,4,0,5,0,4
842400.0,0.5,4742.000062,12,0,5,7,0,3,0,3
846000.0,0.5,4693.000124,11,0,5,9,0,4,0,2
849600.0,0.5,4297.99996,9,0,7,10,0,3,0,1
853200.0,0.5,5099.999952,5,0,1,12,0,4,4,0
856800.0,0.5,5180.000120000001,12,0,1,11,0,3,2,3
860400.0,0.5,4150.99999,5,0,2,11,0,4,1,2
864000.0,0.5,4303.99988,4,0,0,12,0,3,2,3
867600.0,0.5,5262.99994,3,0,0,12,0,5,3,3
871200.0,0.5,6100.00005,2,0,1,12,3,4,3,4
874800.0,0.5,2782.0,1,0,1,7,3,2,0,2
878400.0,0.5,5718.0,3,0,2,12,0,5,0,9
882000.0,0.5,3403.99982,1,0,0,10,0,3,0,6
885600.0,0.5,5174.0,7,0,0,12,0,8,0,3
889200.0,0.5,6206.99964,6,0,3,12,0,8,2,1
892800.0,0.5,7359.9998,10,0,5,12,0,5,4,1
896400.0,0.5,6016.00008,8,0,4,12,1,3,4,0
900000.0,0.5,6470.99982,9,0,6,12,0,5,3,0
903600.0,0.5,5655.00008,7,0,4,8,0,5,3,0
907200.0,0.5,3848.0,11,0,1,7,0,4,1,0
910800.0,0.5,3605.0000419999997,11,0,1,12,1,2,1,0
914400.0,0.5,6229.9999,12,0,5,12,0,7,1,0
918000.0,0.5,5257.0,6,0,5,8,0,9,0,0
921600.0,0.5,3756.0,5,0,2,10,0,8,0,0
925200.0,0.5,4924.0,12,0,6,9,0,8,0,0
928800.0,0.5,3987.999968,12,2,4,7,0,6,0,0
932400.0,0.5,4064.0,9,7,4,9,0,4,0,0
936000.0,0.5,4726.0,7,7,4,12,0,6,0,0
939600.0,0.5,4018.0000600000003,11,1,3,12,2,5,0,0
943200.0,0.5,5764.999984,12,2,2,12,3,5,2,0
946800.0,0.5,3732.00004,4,3,2,12,1,1,2,0
950400.0,0.5,3612.99994,2,1,1,12,0,5,1,1
954000.0,0.5,8383.99985,1,2,2,12,5,5,3,5
957600.0,0.5,6933.0000199999995,1,2,1,10,4,3,3,5
961200.0,0.5,5708.0,1,3,1,12,2,5,2,3
964800.0,0.5,6389.0,2,2,0,12,0,5,2,8
968400.0,0.5,6540.0,2,2,4,12,0,4,6,0
972000.0,0.5,4442.99985,3,3,5,12,0,5,0,0
975600.0,0.5,5705.00004,4,8,2,12,0,5,0,0
979200.0,0.5,5850.99986,5,6,2,12,0,5,1,0
982800.0,0.5,5019.99988,9,4,2,11,0,3,0,0
986400.0,0.5,4069.000011,9,3,2,11,0,1,0,0
990000.0,0.5,6702.000252,12,5,3,12,0,4,0,0
993600.0,0.5,4125.9999800000005,6,4,1,12,0,3,0,0
997200.0,0.5,7152.99994,6,3,3,12,2,8,1,0
1000800.0,0.5,8027.0,3,0,6,12,4,9,2,0
1004400.0,0.5,6422.0,7,0,2,12,0,6,4,0
1008000.0,0.5,6695.999879999999,7,0,6,10,0,10,2,0
1011600.0,0.5,7264.99978,12,0,11,5,0,10,1,0
1015200.0,0.5,3268.000024,6,0,6,7,0,4,0,0
1018800.0,0.5,3810.0,8,0,4,4,0,7,0,0
1022400.0,0.5,3882.00002,9,0,1,5,0,9,0,0
1026000.0,0.5,3071.0,9,0,1,10,0,6,0,0
1029600.0,0.5,3178.00004,7,0,2,7,0,6,0,0
1033200.0,0.5,3169.0,9,0,0,10,0,5,0,1
1036800.0,0.5,3129.0,9,0,0,11,0,3,0,1
1040400.0,0.5,4238.0,6,0,2,12,0,3,1,2
1044000.0,0.5,4499.0,8,0,0,11,0,5,0,3
1047600.0,0.5,4079.0,5,0,1,10,0,4,0,4
1051200.0,0.5,5361.000022,4,0,1,11,0,7,0,5
1054800.0,0.5,3915.99997,2,0,2,12,0,1,2,3
1058400.0,0.5,4853.999992,5,0,2,12,0,2,2,2
1062000.0,0.5,4743.000120000001,4,0,6,12,0,2,1,1
1065600.0,0.5,4776.999952,7,0,5,12,0,3,0,0
1069200.0,0.5,6341.999952,10,0,4,12,0,6,0,0
1072800.0,0.5,6728.00006,8,0,3,12,0,5,3,0
1076400.0,0.5,5565.0,6,0,3,12,0,3,3,0
1080000.0,0.5,5794.99988,7,0,2,12,0,4,2,1
1083600.0,0.5,4092.0,5,0,1,11,0,1,1,3
1087200.0,0.5,6198.99995,6,0,5,4,0,2,1,5
1090800.0,0.5,7301.99994,4,0,4,7,0,3,1,8
1094400.0,0.5,7042.0002079999995,5,0,5,8,0,2,1,8
1098000.0,0.5,6572.000016,10,0,2,6,0,6,1,5
1101600.0,0.5,7969.999834,12,0,5,4,0,10,0,5
1105200.0,0.5,5386.99991,12,0,4,5,0,6,0,3
1108800.0,0.5,4504.0,11,0,1,10,0,5,0,3
1112400.0,0.5,4871.999956,12,0,3,11,0,8,0,0
1116000.0,0.5,3146.0,7,0,1,11,0,3,0,2
1119600.0,0.5,5079.0,7,0,3,12,0,5,1,2
1123200.0,0.5,5118.0000199999995,6,0,1,12,0,2,3,2
1126800.0,0.5,4970.0,4,0,4,9,0,2,2,3
1130400.0,0.5,6486.0,5,0,3,7,0,6,2,4
1134000.0,0.5,3463.0,1,0,4,11,0,3,0,3
1137600.0,0.5,5360.999952,2,0,7,12,0,4,1,3
1141200.0,0.5,10686.0,2,0,9,12,0,10,2,9
1144800.0,0.5,5978.000002000001,3,0,7,12,0,4,1,3
1148400.0,0.5,5757.999952,4,0,9,12,0,2,1,2
1152000.0,0.5,8867.0,5,0,8,12,0,6,6,0
1155600.0,0.5,7962.999952,7,0,6,12,0,7,3,0
1159200.0,0.5,4145.0,3,0,5,11,0,3,1,0
1162800.0,0.5,2533.999976,4,0,1,11,0,2,0,0
1166400.0,0.5,2064.999956,6,0,0,11,0,0,0,0
1170000.0,0.5,3865.0,8,0,3,8,0,1,0,1
1173600.0,0.5,4044.999892,5,0,4,7,0,2,0,2
1177200.0,0.5,3334.999964,4,0,2,9,0,2,0,2
1180800.0,0.5,3451.999968,7,0,1,8,0,5,0,0
1184400.0,0.5,5022.999972,8,0,6,7,0,7,0,0
1188000.0,0.5,5249.9999800000005,12,0,3,5,0,9,0,0
1191600.0,0.5,4977.0,12,0,7,11,0,5,0,0
1195200.0,0.5,4129.00006,9,0,3,12,0,4,1,0
1198800.0,0.5,7518.999992,12,0,2,12,4,7,2,0
1202400.0,0.5,5291.999952,12,0,2,12,1,2,3,0
1206000.0,0.5,5527.00006,6,0,2,12,1,2,3,2
1209600.0,0.5,4470.999982,8,0,0,12,1,2,2,0
1213200.0,0.5,4589.0,9,0,0,11,0,3,1,1
1216800.0,0.5,5966.99981,8,0,0,10,0,4,1,5
1220400.0,0.5,5334.000132,3,0,9,12,0,2,0,4
1224000.0,0.5,8789.0,5,0,10,12,0,7,0,7
1227600.0,0.5,6106.0,3,0,6,12,0,6,0,4
1231200.0,0.5,3942.000056,3,0,5,11,0,1,0,3
1234800.0,0.5,5948.0,3,0,5,9,0,10,0,0
1238400.0,0.5,3961.99996,4,0,4,10,0,4,0,0
1242000.0,0.5,4443.999952,3,0,4,12,0,6,0,0
1245600.0,0.5,5872.999952,6,0,6,12,0,5,1,0
1249200.0,0.5,4916.0,4,0,10,12,0,1,1,0
1252800.0,0.5,4314.000120000001,7,0,6,7,0,2,0,0
1256400.0,0.5,3449.0,3,0,3,12,0,4,0,0
1260000.0,0.5,3807.0000200000004,3,0,3,10,0,3,0,2
1263600.0,0.5,6630.000016,7,0,3,11,0,6,0,4
1267200.0,0.5,5417.999828,10,0,4,8,0,5,0,2
1270800.0,0.5,5077.999962,12,0,4,7,0,6,0,1
1274400.0,0.5,5107.00003,12,0,5,4,0,6,0,1
1278000.0,0.5,4232.00003,11,0,4,8,0,4,0,1
1281600.0,0.5,2901.9999420000004,9,0,3,7,0,3,0,0
1285200.0,0.5,3890.99989,11,0,4,11,0,4,0,0
1288800.0,0.5,1814.00004,6,0,2,8,0,1,0,0
1292400.0,0.5,2577.999922,7,0,2,12,0,1,0,1
1296000.0,0.5,4942.999952,4,0,3,12,0,1,3,2
1299600.0,0.5,4462.00008,2,0,4,12,0,3,2,1
1303200.0,0.5,5628.0,2,0,5,11,0,6,1,3
1306800.0,0.5,4586.00008,2,0,2,12,0,5,1,3
1310400.0,0.5,4843.999952,3,0,4,12,0,5,0,3
1314000.0,0.5,8273.000092,3,0,7,12,0,5,3,6
1317600.0,0.5,6006.000042,2,0,9,12,0,5,0,3
1321200.0,0.5,7007.999952,4,0,11,12,0,7,0,1
1324800.0,0.5,5886.00018,7,0,9,9,0,4,0,0
1328400.0,0.5,6896.000172,6,0,11,12,0,6,0,0
1332000.0,0.5,4116.999964000001,6,0,6,9,0,2,0,0
1335600.0,0.5,4691.0,5,0,6,11,0,4,0,0
1339200.0,0.5,2946.0,2,0,5,12,0,2,0,0
1342800.0,0.5,4307.000072000001,2,0,6,12,0,1,1,2
1346400.0,0.5,7712.999982,3,0,1,12,1,4,5,3
1350000.0,0.5,6126.0,2,0,2,7,0,4,2,5
1353600.0,0.5,8755.0,6,0,4,8,0,5,2,8
1357200.0,0.5,6900.0000820000005,12,0,4,7,0,7,1,3
1360800.0,0.5,6915.00009,12,0,3,8,0,8,1,3
1364400.0,0.5,5935.000120000001,5,0,6,7,0,5,1,3
1368000.0,0.5,5067.999972,8,0,3,7,0,5,1,2
1371600.0,0.5,3565.999976,12,0,3,6,0,4,0,0
1375200.0,0.5,2903.00004,11,0,2,12,0,2,0,0
1378800.0,0.5,1308.99996,2,0,1,10,0,1,0,0
1382400.0,0.5,3105.0,3,0,0,10,0,4,0,2
1386000.0,0.5,3600.0000800000003,6,0,1,10,0,4,0,1
1389600.0,0.5,4357.000012,3,0,0,12,1,1,1,6
1393200.0,0.5,4348.00004,5,0,1,8,0,2,1,5
1396800.0,0.5,5304.0,3,0,2,10,0,4,1,6
1400400.0,0.5,8195.9997,3,3,1,12,0,6,1,10
1404000.0,0.5,4702.0000199999995,1,1,2,10,0,3,0,6
1407600.0,0.5,4365.0,6,1,2,12,0,4,0,1
1411200.0,0.5,4129.999952,4,1,4,12,0,0,3,0
1414800.0,0.5,4238.99992,3,3,4,12,0,2,1,0
1418400.0,0.5,4804.0,4,4,2,12,0,5,0,0
1422000.0,0.5,4961.9999,5,5,2,12,0,4,0,0
1425600.0,0.5,6082.99994,6,3,3,12,0,6,1,0
1429200.0,0.5,4520.000024,2,1,3,9,0,6,1,0
1432800.0,0.5,6880.0,2,3,3,10,0,11,1,0
1436400.0,0.5,5574.9999800000005,3,5,2,7,0,7,1,0
1440000.0,0.5,5562.99984,3,7,4,5,0,5,1,0
1443600.0,0.5,3748.999984,4,2,1,9,0,7,0,0
1447200.0,0.5,5036.00004,12,2,3,9,0,8,0,0
1450800.0,0.5,5497.00006,11,0,3,12,0,7,2,0
1454400.0,0.5,6549.999956,12,3,6,11,0,6,2,0
1458000.0,0.5,6727.0,12,2,2,12,2,7,2,0
1461600.0,0.5,4336.999952,10,1,1,12,0,6,1,0
1465200.0,0.5,3255.0,6,0,3,10,0,3,1,0
1468800.0,0.5,3050.999956,3,0,1,11,0,2,1,2
1472400.0,0.5,3057.0,2,0,1,10,0,3,1,2
1476000.0,0.5,5031.999952,1,1,6,12,0,5,2,1
1479600.0,0.5,5497.999952,0,1,8,12,0,3,3,2
1483200.0,0.5,5585.000156,3,3,6,6,0,6,1,2
1486800.0,0.5,5566.00018,3,3,9,10,0,6,0,1
1490400.0,0.5,5248.999976,2,10,9,6,0,2,0,0
1494000.0,0.5,6771.999968,7,9,7,8,0,5,0,0
1497600.0,0.5,9344.999712,6,12,7,12,0,7,2,0
1501200.0,0.5,6989.0,5,11,4,10,0,6,0,0
1504800.0,0.5,5656.00008,4,8,4,12,0,4,0,0
1508400.0,0.5,5785.00006,3,7,3,11,0,6,0,0
1512000.0,0.5,4508.0,3,8,1,8,0,2,0,0
1515600.0,0.5,5552.0,1,7,2,4,0,7,0,0
1519200.0,0.5,5135.0,0,5,1,9,0,10,0,0
1522800.0,0.5,5525.0,1,3,3,7,0,12,0,0
1526400.0,0.5,5418.0,2,4,3,8,0,11,0,0
1530000.0,0.5,5322.00018,3,1,9,11,0,8,0,0
1533600.0,0.5,3881.0,5,3,5,8,0,5,0,0
1537200.0,0.5,5148.0,12,2,6,12,0,5,1,0
1540800.0,0.5,4078.0,8,1,3,12,0,3,2,0
1544400.0,0.5,3596.000004,10,1,2,9,0,2,2,0
1548000.0,0.5,2848.99994,8,1,0,11,0,3,1,0
1551600.0,0.5,4930.00008,5,2,1,12,0,8,0,2
1555200.0,0.5,5189.0,2,3,1,12,0,7,0,4
1558800.0,0.5,5523.0001,0,3,5,12,0,9,0,3
1562400.0,0.5,5289.99996,1,2,6,11,0,5,0,6
1566000.0,0.5,5098.00008,2,3,4,12,0,4,1,4
1569600.0,0.5,4010.00004,1,1,2,10,0,4,0,6
1573200.0,0.5,3138.0000600000003,0,3,3,9,0,2,0,3
1576800.0,0.5,4717.0,4,3,6,10,0,5,0,0
1580400.0,0.5,3557.00002,4,3,4,9,0,2,0,0
1584000.0,0.5,3523.99992,4,4,5,12,0,0,0,0
1587600.0,0.5,4307.0,1,5,6,10,0,3,0,0
1591200.0,0.5,4575.0,3,2,1,12,0,1,4,0
1594800.0,0.5,5494.0,5,4,2,12,1,3,1,0
1598400.0,0.5,4984.0,8,2,5,11,1,1,0,0
