time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
0.0,0.9,1663.9,7,0,0,8,0,0,0,0
3600.0,0.9,4094.3999999999996,8,0,0,8,8,0,0,0
7200.0,0.9,4215.700000000001,8,0,0,8,7,0,0,0
10800.0,0.9,3871.2000000000003,8,0,0,8,5,0,0,0
14400.0,0.9,6024.299999999999,8,0,5,8,8,0,0,0
18000.0,0.9,5651.7,8,0,3,8,8,0,0,0
21600.0,0.9,5408.599999999999,8,0,8,8,2,0,0,0
25200.0,0.9,4355.8,8,0,3,8,5,0,0,0
28800.0,0.9,4746.2,8,0,2,8,8,0,0,0
32400.0,0.9,6142.400000000001,8,0,8,8,8,0,0,0
36000.0,0.9,4596.5,8,0,3,8,8,0,0,0
39600.0,0.9,4872.0,8,0,5,8,8,0,0,0
43200.0,0.9,3765.7999999999997,6,0,3,8,8,0,0,0
46800.0,0.9,4259.400000000001,8,0,5,8,8,0,0,0
50400.0,0.9,5137.599999999999,8,0,6,8,8,0,0,0
54000.0,0.9,6228.7,8,0,8,8,8,1,0,0
57600.0,0.9,5131.200000000001,8,0,7,8,8,0,0,0
61200.0,0.9,10050.0,8,8,8,8,8,3,0,0
64800.0,0.9,5325.599999999999,8,0,8,8,8,0,0,0
68400.0,0.9,6603.6,8,0,8,8,8,4,0,0
72000.0,0.9,6034.999999999999,8,0,6,8,8,4,0,0
75600.0,0.9,4699.3,8,0,3,8,8,2,0,0
79200.0,0.9,4481.1,8,0,4,8,8,1,0,0
82800.0,0.9,3189.8,6,0,2,8,5,1,0,0
86400.0,0.9,4116.7,8,0,2,8,8,1,0,0
90000.0,0.9,5621.6,8,0,2,8,8,4,0,0
93600.0,0.9,10898.0,8,3,8,8,8,8,0,0
97200.0,0.9,7144.799999999999,8,2,7,8,8,1,0,0
100800.0,0.9,5555.8,8,2,3,8,8,0,0,0
104400.0,0.9,7605.400000000001,8,2,8,8,8,1,0,0
108000.0,0.9,4931.2,4,2,3,8,8,1,0,0
111600.0,0.9,4888.400000000001,8,1,4,8,8,0,0,0
115200.0,0.9,3425.7999999999997,4,1,2,8,8,0,0,0
118800.0,0.9,4085.4,8,0,3,8,8,0,0,0
122400.0,0.9,3119.0,6,0,2,8,8,0,0,0
126000.0,0.9,3971.3999999999996,8,0,3,8,8,0,0,0
129600.0,0.9,2556.6,5,0,2,8,7,0,0,0
133200.0,0.9,5290.4,8,0,8,8,8,0,0,0
136800.0,0.9,3820.3999999999996,8,0,4,8,8,0,0,0
140400.0,0.9,4046.8,8,0,4,8,8,0,0,0
144000.0,0.9,4708.3,8,0,7,8,8,0,0,0
147600.0,0.9,4374.8,8,0,4,8,8,0,0,0
151200.0,0.9,5614.5,8,2,8,8,5,0,0,0
154800.0,0.9,4467.6,8,0,7,8,4,0,0,0
158400.0,0.9,4663.599999999999,8,0,8,8,4,0,0,0
162000.0,0.9,4737.9,8,0,5,8,8,0,0,0
165600.0,0.9,2775.5,8,0,1,8,3,0,0,0
169200.0,0.9,1478.7,3,0,0,8,2,0,0,0
172800.0,0.9,3208.1,8,0,0,8,5,0,0,0
176400.0,0.9,2359.2,6,0,0,8,3,0,0,0
180000.0,0.9,4682.799999999999,8,0,2,8,8,0,0,0
183600.0,0.9,5658.3,8,0,5,8,8,0,0,0
187200.0,0.9,7824.2,8,0,8,8,8,0,0,2
