time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
0.0,0.75,1548.0,5,0,1,8,1,0,0,0
3600.0,0.75,3716.0,5,0,6,8,3,2,0,0
7200.0,0.75,3424.0,3,0,3,8,3,3,0,3
10800.0,0.75,3078.0,5,0,1,8,2,4,0,1
14400.0,0.75,4341.0,8,0,1,8,8,3,0,1
18000.0,0.75,3887.0,8,0,1,8,8,2,0,0
21600.0,0.75,3550.0,8,2,0,8,8,0,0,0
25200.0,0.75,3064.0,6,2,0,8,8,0,0,0
28800.0,0.75,3296.0,8,1,1,8,8,0,0,0
32400.0,0.75,4777.0,8,1,6,8,8,1,0,0
36000.0,0.75,3408.0,7,1,3,8,8,0,0,0
39600.0,0.75,3764.0,8,0,5,8,8,0,0,0
43200.0,0.75,2931.0,7,0,3,8,7,0,0,0
46800.0,0.75,3739.0,8,0,5,8,8,0,0,0
50400.0,0.75,4136.0,8,0,5,8,8,1,0,0
54000.0,0.75,4885.0,8,1,7,8,8,1,0,0
57600.0,0.75,4071.0,8,6,1,8,8,0,0,0
61200.0,0.75,7078.0,8,8,8,8,8,3,0,0
64800.0,0.75,4147.0,8,7,1,8,8,0,0,0
68400.0,0.75,4804.0,8,8,4,8,8,0,0,0
72000.0,0.75,4455.0,8,3,7,8,8,0,0,0
75600.0,0.75,3395.0,8,1,4,8,8,0,0,0
79200.0,0.75,3496.0,8,2,3,8,8,0,0,0
82800.0,0.75,2362.0,6,1,1,8,6,0,0,0
86400.0,0.75,3352.0,8,0,3,8,8,0,0,0
90000.0,0.75,4085.0,8,0,5,8,8,0,0,1
93600.0,0.75,7486.0,8,2,8,8,8,1,0,8
97200.0,0.75,5184.0,8,2,3,8,8,1,0,4
100800.0,0.75,4024.0,8,5,2,8,5,0,0,1
104400.0,0.75,5448.0,7,8,3,8,8,0,0,1
108000.0,0.75,3561.0,7,8,1,8,2,0,0,0
111600.0,0.75,4284.0,5,8,1,8,7,0,0,0
115200.0,0.75,3030.0,5,7,1,8,2,0,0,0
118800.0,0.75,3654.0,6,8,1,8,4,0,0,0
122400.0,0.75,2966.0,8,4,1,8,3,0,0,0
126000.0,0.75,3523.0,8,6,1,8,4,0,0,0
129600.0,0.75,2639.0,8,5,0,8,1,0,0,0
133200.0,0.75,4600.0,8,8,0,8,8,0,0,0
136800.0,0.75,3476.0,8,8,0,8,4,0,0,0
140400.0,0.75,3359.0,8,8,1,8,3,0,0,0
144000.0,0.75,4186.0,8,8,2,8,3,2,0,0
147600.0,0.75,3336.0,8,8,0,8,2,2,0,0
151200.0,0.75,3969.0,8,8,4,8,2,1,0,0
154800.0,0.75,2956.0,8,8,1,8,1,1,0,0
158400.0,0.75,3136.0,8,8,2,8,2,0,0,0
162000.0,0.75,3625.0,8,8,2,8,3,0,0,0
165600.0,0.75,2256.0,7,2,0,8,3,0,0,0
169200.0,0.75,1014.0,4,0,0,8,1,0,0,0
