time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
0.0,0.7,1830.0,3,0,1,8,1,2,0,0
3600.0,0.7,3752.0,3,0,6,8,3,2,0,2
7200.0,0.7,3439.0,2,0,3,8,3,3,0,4
10800.0,0.7,3372.0,0,0,1,8,2,6,0,4
14400.0,0.7,5059.0,7,0,4,8,2,6,0,2
18000.0,0.7,4516.0,4,0,4,8,5,5,0,1
21600.0,0.7,4402.0,4,2,3,8,4,4,0,1
25200.0,0.7,3921.0,5,4,3,8,2,1,0,1
28800.0,0.7,3424.0,8,2,1,8,7,0,0,0
32400.0,0.7,4831.0,8,2,5,8,8,1,0,0
36000.0,0.7,3584.0,7,2,3,8,7,0,0,0
39600.0,0.7,3764.0,8,0,5,8,8,0,0,0
43200.0,0.7,2985.0,8,0,3,8,6,0,0,0
46800.0,0.7,4001.0,8,0,3,8,8,2,0,0
50400.0,0.7,4136.0,8,0,5,8,8,1,0,0
54000.0,0.7,4885.0,8,1,7,8,8,1,0,0
57600.0,0.7,4161.0,8,8,1,8,6,0,0,0
61200.0,0.7,7078.0,8,8,8,8,8,3,0,0
64800.0,0.7,4147.0,8,7,1,8,8,0,0,0
68400.0,0.7,5254.0,8,8,1,8,8,3,0,0
72000.0,0.7,4907.0,8,2,5,8,8,3,0,0
75600.0,0.7,3675.0,8,1,2,8,8,2,0,0
79200.0,0.7,3792.0,8,3,0,8,8,2,0,0
82800.0,0.7,2751.0,5,1,0,8,6,2,0,0
86400.0,0.7,3608.0,8,0,1,8,8,2,0,0
90000.0,0.7,4231.0,8,0,3,8,8,1,0,2
93600.0,0.7,7732.0,8,0,8,8,8,3,0,8
97200.0,0.7,5830.0,8,0,7,8,2,1,0,8
100800.0,0.7,4281.0,8,4,5,8,3,0,0,1
104400.0,0.7,5666.0,8,8,6,8,4,0,0,1
108000.0,0.7,3826.0,5,8,4,8,1,0,0,0
111600.0,0.7,4516.0,5,8,5,8,3,0,0,0
115200.0,0.7,3165.0,5,6,3,8,1,0,0,0
118800.0,0.7,3738.0,6,8,2,8,3,0,0,0
122400.0,0.7,3052.0,8,4,2,8,2,0,0,0
126000.0,0.7,3632.0,8,7,2,8,2,0,0,0
129600.0,0.7,2716.0,8,5,1,8,0,0,0,0
133200.0,0.7,4600.0,8,8,0,8,8,0,0,0
136800.0,0.7,3531.0,8,8,1,8,3,0,0,0
140400.0,0.7,3583.0,8,8,2,8,1,1,0,0
144000.0,0.7,4667.0,8,8,1,8,1,5,0,0
147600.0,0.7,3676.0,8,8,0,8,0,4,0,0
151200.0,0.7,4301.0,8,8,4,8,0,3,0,0
154800.0,0.7,3452.0,8,6,1,8,1,3,0,0
158400.0,0.7,3263.0,8,8,1,8,2,1,0,0
162000.0,0.7,3754.0,8,8,1,8,3,1,0,0
165600.0,0.7,2256.0,7,2,0,8,3,0,0,0
169200.0,0.7,1014.0,4,0,0,8,1,0,0,0
172800.0,0.7,2400.0,8,0,0,8,4,1,0,0
176400.0,0.7,1589.0,6,0,0,8,3,0,0,0
180000.0,0.7,3511.0,8,0,2,8,5,0,0,3
183600.0,0.7,4537.0,8,0,1,8,6,5,0,1
187200.0,0.7,5889.0,8,0,6,8,5,2,0,5
190800.0,0.7,4740.0,5,0,4,8,8,2,0,2
194400.0,0.7,3547.0,7,1,2,8,2,2,0,1
198000.0,0.7,3894.0,6,2,3,8,3,2,0,0
201600.0,0.7,4981.0,8,2,3,8,8,1,0,0
205200.0,0.7,3069.0,8,1,4,8,1,0,0,0
208800.0,0.7,3832.0,8,5,1,8,2,1,0,0
212400.0,0.7,4179.0,8,4,1,8,7,0,0,0
216000.0,0.7,4312.0,8,4,1,8,3,2,0,0
219600.0,0.7,3633.0,8,4,2,8,0,1,0,0
223200.0,0.7,1733.0,8,0,1,8,0,0,0,0
226800.0,0.7,3116.0,8,3,1,8,0,2,0,0
230400.0,0.7,3117.0,8,7,0,8,0,1,0,0
234000.0,0.7,7360.0,8,8,5,8,4,6,0,0
237600.0,0.7,3715.0,8,5,1,8,2,2,0,0
241200.0,0.7,4775.0,8,8,1,8,2,3,0,0
244800.0,0.7,5525.0,8,8,7,8,2,1,0,0
248400.0,0.7,3071.0,8,3,1,8,1,2,0,0
252000.0,0.7,6516.0,8,6,4,8,1,6,0,0
255600.0,0.7,4658.0,8,3,2,8,4,2,0,0
259200.0,0.7,3137.0,7,2,1,8,2,1,0,0
262800.0,0.7,3992.0,8,0,4,8,6,0,0,1
266400.0,0.7,2054.0,6,0,2,8,2,0,0,0
270000.0,0.7,2692.0,8,0,1,8,1,0,0,3
