time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
327600.0,0.6,7548.0,8,8,6,8,1,8,0,1
331200.0,0.6,8437.0,8,8,4,8,1,6,0,6
334800.0,0.6,5946.0,8,4,2,8,0,5,0,4
338400.0,0.6,5183.0,8,2,0,8,0,4,0,5
342000.0,0.6,6153.0,8,1,2,8,4,3,0,4
345600.0,0.6,5301.0,8,1,4,8,4,2,0,1
349200.0,0.6,4271.0,7,0,2,8,4,0,0,3
352800.0,0.6,5911.0,6,0,1,8,7,0,0,6
356400.0,0.6,8027.0,6,0,7,8,3,4,0,8
360000.0,0.6,7102.0,8,2,7,8,1,2,0,7
363600.0,0.6,6856.0,8,8,5,8,0,4,1,1
367200.0,0.6,4392.0,7,7,1,8,0,1,1,1
370800.0,0.6,6453.0,8,8,3,8,0,1,3,1
374400.0,0.6,6904.0,8,8,5,8,0,3,1,1
378000.0,0.6,10397.0,8,8,8,8,4,3,3,1
381600.0,0.6,6714.0,8,5,8,8,1,2,1,0
385200.0,0.6,6688.0,8,4,8,8,1,1,2,0
388800.0,0.6,4666.0,8,1,6,8,1,2,0,0
392400.0,0.6,4052.0,8,3,3,8,1,1,0,0
396000.0,0.6,4418.0,8,3,2,7,1,3,0,0
399600.0,0.6,3427.0,8,3,3,8,0,1,0,0
403200.0,0.6,3436.0,8,3,3,8,0,2,0,0
406800.0,0.6,5479.0,8,7,1,8,0,7,0,0
410400.0,0.6,5875.0,8,8,2,8,0,7,0,0
414000.0,0.6,5632.0,8,8,0,8,0,8,0,0
417600.0,0.6,3020.0,8,7,0,8,0,2,0,0
421200.0,0.6,2303.0,8,5,0,6,0,1,0,0
424800.0,0.6,1644.0,8,2,0,8,0,0,0,0
428400.0,0.6,3037.0,8,1,2,8,0,2,0,0
432000.0,0.6,3759.0,8,1,4,8,0,2,0,0
435600.0,0.6,4605.0,5,0,8,8,0,1,0,3
439200.0,0.6,4163.0,4,0,4,8,0,1,0,6
442800.0,0.6,4378.0,2,0,4,8,0,1,0,8
446400.0,0.6,4561.0,5,0,3,8,0,3,0,5
450000.0,0.6,7282.0,8,1,4,8,0,5,4,1
453600.0,0.6,6021.0,7,2,6,8,0,5,0,1
457200.0,0.6,5377.0,6,5,4,8,0,4,0,0
460800.0,0.6,5291.0,8,3,7,8,0,2,0,0
464400.0,0.6,6040.0,8,2,7,8,0,2,2,0
468000.0,0.6,3865.0,8,0,4,8,0,1,1,0
471600.0,0.6,5337.0,8,4,3,8,0,1,2,0
475200.0,0.6,6272.0,8,3,5,8,0,4,1,0
478800.0,0.6,6908.0,8,3,4,8,0,5,1,1
482400.0,0.6,6172.0,8,2,1,8,0,5,1,2
486000.0,0.6,8874.0,8,4,5,8,0,5,1,5
489600.0,0.6,11785.0,8,5,7,8,0,8,1,8
493200.0,0.6,6909.0,8,5,1,8,0,5,0,5
496800.0,0.6,5962.0,8,2,5,8,0,4,0,3
500400.0,0.6,5661.0,8,6,5,8,0,4,0,0
504000.0,0.6,6206.0,8,4,6,8,0,6,0,0
507600.0,0.6,4272.0,8,1,0,8,0,7,0,0
511200.0,0.6,6668.0,8,8,5,8,1,2,0,1
514800.0,0.6,4696.0,8,2,1,8,4,2,0,0
518400.0,0.6,5562.0,8,2,1,8,6,1,0,1
522000.0,0.6,6524.0,4,1,2,8,7,4,0,2
525600.0,0.6,3413.0,3,0,0,8,3,1,0,4
529200.0,0.6,6595.0,6,0,2,8,4,3,0,8
532800.0,0.6,8309.0,8,0,3,8,4,6,0,8
536400.0,0.6,8746.0,8,1,8,8,2,0,4,6
540000.0,0.6,7631.0,8,2,8,8,5,2,0,2
543600.0,0.6,7118.0,8,0,7,8,2,1,3,3
547200.0,0.6,5519.0,8,0,5,8,0,1,4,1
550800.0,0.6,5967.0,8,0,6,8,0,5,1,1
554400.0,0.6,6226.0,8,0,6,8,6,1,2,0
558000.0,0.6,5320.0,7,0,8,8,7,0,0,0
561600.0,0.6,5466.0,6,0,6,8,4,4,0,0
565200.0,0.6,6247.0,8,0,7,8,3,5,0,0
568800.0,0.6,3684.0,7,0,6,8,1,1,0,0
572400.0,0.6,3836.0,8,0,6,8,1,1,0,0
576000.0,0.6,3737.0,8,1,0,8,1,5,0,0
579600.0,0.6,3913.0,8,7,0,8,1,3,0,0
583200.0,0.6,4816.0,8,8,0,8,1,5,0,0
586800.0,0.6,7902.0,8,8,3,8,3,3,0,6
590400.0,0.6,6080.0,8,7,0,7,0,6,0,3
594000.0,0.6,6340.0,8,6,0,8,7,2,0,2
597600.0,0.6,4938.0,8,2,0,8,3,2,0,4
601200.0,0.6,3809.0,8,1,1,8,3,1,0,2
604800.0,,2217.0,3,1,1,5,2,1,0,0
608400.0,,927.0,1,0,0,2,1,1,0,0
612000.0,,431.0,0,0,0,2,0,1,0,0
615600.0,,350.0,0,0,0,0,0,1,0,0
619200.0,,0.0,0,0,0,0,0,0,0,0
622800.0,,0.0,0,0,0,0,0,0,0,0
626400.0,,0.0,0,0,0,0,0,0,0,0
