time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
327600.0,0.0,12249.0,7,4,5,2,3,9,5,5
331200.0,0.0,10883.0,10,6,4,3,2,7,4,5
334800.0,0.0,9688.0,5,4,3,2,3,7,4,3
338400.0,0.0,8419.0,7,1,2,1,3,6,3,4
342000.0,0.0,9895.0,3,2,1,5,6,4,5,4
345600.0,0.0,7257.0,2,1,1,10,6,3,3,2
349200.0,0.0,6141.0,2,1,1,8,6,4,2,0
352800.0,0.0,7711.0,2,2,0,8,9,3,3,1
356400.0,0.0,10584.0,1,2,4,6,8,5,3,7
360000.0,0.0,9924.0,2,3,4,7,5,2,5,7
363600.0,0.0,9584.0,3,4,4,7,6,4,3,4
367200.0,0.0,7868.0,3,5,1,3,4,2,4,4
370800.0,0.0,9364.0,4,9,3,3,3,1,7,2
374400.0,0.0,9456.0,5,9,5,3,3,2,4,3
378000.0,0.0,11706.0,7,13,8,3,3,3,5,1
381600.0,0.0,9173.0,5,7,6,3,6,3,2,1
385200.0,0.0,8593.0,6,6,4,5,6,1,3,1
388800.0,0.0,7780.0,4,3,4,3,5,2,2,3
392400.0,0.0,7443.0,7,5,2,0,5,1,2,2
396000.0,0.0,6798.0,4,4,4,2,2,4,0,4
399600.0,0.0,6722.0,2,4,5,2,3,4,0,3
403200.0,0.0,7137.0,3,1,4,4,1,4,2,5
406800.0,0.0,9302.0,6,4,3,2,1,7,3,5
410400.0,0.0,10173.0,5,1,7,3,1,7,3,6
414000.0,0.0,10021.0,5,2,6,2,0,8,3,6
417600.0,0.0,7776.0,4,3,3,2,2,2,3,6
421200.0,0.0,5118.0,3,6,1,3,0,1,2,4
424800.0,0.0,5317.0,3,2,0,5,2,1,4,1
428400.0,0.0,7176.0,3,1,1,4,4,3,4,1
432000.0,0.0,8503.0,1,4,1,4,5,3,4,1
435600.0,0.0,9063.0,3,1,2,4,8,1,4,2
439200.0,0.0,7437.0,1,2,0,5,5,5,2,3
442800.0,0.0,6881.0,2,0,3,5,3,5,3,2
446400.0,0.0,7724.0,2,1,2,4,5,3,3,4
450000.0,0.0,9960.0,2,2,4,4,4,5,4,6
453600.0,0.0,10144.0,1,3,6,1,3,5,5,5
