time_s,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
197100.0,3091.2,1,1,2,3,1,3,0,1
198000.0,2384.5999999999995,1,1,2,1,0,3,0,0
198900.0,2259.7,1,1,1,4,0,2,0,1
199800.0,2773.0,3,1,2,6,0,2,0,0
200700.0,2754.9,3,1,2,4,0,2,0,0
201600.0,2200.4,2,1,2,7,0,1,0,0
202500.0,2209.7,2,1,2,7,0,0,0,1
203400.0,2598.5,2,1,5,6,0,0,0,0
204300.0,2992.5,2,1,4,4,0,0,0,2
205200.0,2886.0,4,1,4,2,0,0,0,1
206100.0,1709.4,3,1,2,4,0,0,0,0
207000.0,2379.6,3,2,3,5,0,0,0,0
207900.0,1835.0,2,2,2,5,0,0,0,0
208800.0,1863.3999999999999,2,3,1,4,0,0,0,0
209700.0,2806.7,3,3,2,4,0,1,0,0
210600.0,2272.4,3,1,2,6,0,0,0,1
211500.0,2223.6000000000004,3,2,2,7,0,0,0,0
212400.0,2875.7,3,2,2,8,1,0,0,1
213300.0,2782.2,4,2,1,8,1,0,0,1
214200.0,2482.0,5,2,1,6,1,0,0,0
215100.0,2407.9,2,3,1,2,1,1,0,0
216000.0,2043.6,3,2,0,4,1,1,0,0
216900.0,2352.1,2,3,0,3,0,2,0,0
217800.0,3248.9,3,2,1,5,0,1,0,2
218700.0,3233.5,3,2,1,3,0,1,0,2
219600.0,3211.2,3,2,1,3,0,1,0,2
220500.0,2916.5999999999995,3,2,1,5,0,0,0,2
221400.0,2977.8999999999996,2,2,1,3,0,1,0,2
222300.0,2925.6000000000004,1,1,1,4,0,2,0,2
223200.0,2071.5,1,0,1,3,0,1,0,2
224100.0,2261.2,1,0,2,4,0,2,0,1
225000.0,1856.6,0,0,1,5,0,1,0,2
225900.0,1495.7,1,0,1,3,0,1,0,1
226800.0,2302.8,0,1,2,3,0,1,0,2
227700.0,3261.5,0,1,2,3,0,2,0,3
228600.0,4470.5,0,2,2,2,0,2,0,5
229500.0,2950.7000000000003,0,0,4,1,0,1,0,3
230400.0,2816.1000000000004,0,1,1,1,0,2,0,3
231300.0,4101.4,2,2,1,2,0,2,0,4
232200.0,4732.4,3,2,3,1,0,3,0,3
233100.0,4278.1,2,2,2,2,0,3,0,3
234000.0,5767.0,1,3,2,4,0,4,0,5
234900.0,5272.200000000001,3,3,2,3,0,2,0,5
235800.0,6786.8,3,6,3,2,0,3,0,5
236700.0,5105.4,2,3,2,5,0,2,0,5
237600.0,4822.799999999999,4,2,2,4,0,1,0,5
238500.0,4759.4,3,1,1,6,0,1,0,6
239400.0,4539.6,4,3,0,5,0,2,0,4
240300.0,3395.8,3,0,0,5,0,2,0,4
241200.0,4812.7,4,0,3,5,0,3,0,4
242100.0,4955.1,6,0,1,6,0,4,0,4
243000.0,4560.4,5,0,3,5,0,2,0,4
243900.0,3822.2999999999997,5,0,2,4,0,2,0,3
244800.0,4078.1,7,0,2,5,0,2,0,3
245700.0,4228.9,8,2,1,3,0,1,0,3
246600.0,3742.8,8,1,2,4,0,1,0,2
247500.0,3812.1,8,1,2,5,0,1,0,2
248400.0,3382.2999999999997,5,1,1,5,0,2,0,2
249300.0,3367.7999999999997,7,1,0,3,0,2,0,2
250200.0,3449.7,6,1,1,3,0,2,0,2
251100.0,3157.3,6,1,0,4,0,2,0,2
252000.0,4280.700000000001,7,1,2,4,0,3,0,2
252900.0,4096.1,7,0,3,6,0,5,0,0
253800.0,3035.1,6,0,1,6,0,4,0,0
254700.0,2555.0,5,0,1,5,0,3,0,0
255600.0,2008.3,4,0,0,5,0,2,0,1
256500.0,1958.2,3,0,0,8,0,2,0,1
257400.0,1412.4,2,0,0,6,0,1,0,1
258300.0,2021.9,2,0,2,5,0,1,0,1
259200.0,2237.5,3,0,1,5,0,2,0,1
260100.0,2954.2,2,0,1,5,0,1,0,4
261000.0,2369.8,1,0,1,7,0,2,0,2
261900.0,2749.1000000000004,1,0,1,8,1,2,0,2
262800.0,2156.3,0,0,1,8,1,1,0,2
263700.0,2465.6,0,0,2,8,1,1,0,2
264600.0,2756.3999999999996,1,0,0,8,1,3,0,2
265500.0,1949.1,1,0,2,8,1,1,0,0
266400.0,2006.3,1,0,1,7,1,0,0,2
267300.0,1546.2,2,0,1,6,0,0,0,1
268200.0,1542.9,1,0,2,5,0,0,0,1
269100.0,1489.5,1,0,2,4,0,1,0,0
270000.0,2255.6,1,0,2,3,0,2,0,1
270900.0,2264.8,1,0,2,3,0,0,0,3
271800.0,2429.7,1,0,2,7,0,0,0,3
272700.0,2710.6,2,0,1,6,0,2,0,2
273600.0,2046.6,2,1,1,7,0,0,0,1
274500.0,3074.1,2,1,2,8,0,2,0,1
275400.0,2128.6000000000004,1,1,1,7,0,0,0,2
276300.0,2431.1,1,2,2,8,0,0,0,1
277200.0,2004.9,2,0,1,8,0,1,0,1
278100.0,3076.8999999999996,1,1,1,4,0,2,0,3
279000.0,3195.2,1,1,2,7,0,0,0,4
279900.0,2707.1,2,0,3,4,0,1,0,2
280800.0,2725.7999999999997,2,0,3,4,0,1,0,2
281700.0,3451.0,2,0,2,7,0,1,0,4
282600.0,3426.6,2,0,3,8,0,1,0,3
283500.0,2978.6,2,0,3,6,0,2,0,1
284400.0,2175.7,2,0,2,3,0,0,0,2
285300.0,2007.6000000000001,4,0,1,5,0,0,0,1
286200.0,2581.5,3,1,1,7,0,1,0,1
287100.0,2250.3999999999996,3,1,0,5,0,0,0,2
